"","5grass","6grass","7grass","8grass","9grass","10grass","11grass","12grass","13grass","14grass","15grass","16grass","17grass","18grass","19grass","20grass","21grass","22grass","23grass","24grass","25grass","26grass","27grass","28grass","29grass","30grass","31grass","32grass","33grass","34grass","35grass","36grass","37grass","38grass","39grass","40grass","41grass","42grass","43grass","44grass","45grass","46grass","47grass","48grass","49grass","50grass","51grass","52grass","53grass","54grass","55grass","56grass","57grass","58grass","59grass","60grass","61grass","62grass","63grass","64grass","65grass","66grass","67grass","68grass","69grass","70grass","71grass","72grass","73grass","74grass","75grass","76grass","77grass","78grass","79grass","80grass","81grass","82grass","83grass","84grass","85grass","86grass","87grass","88grass","89grass","90grass","91grass","92grass","93grass","94grass","95grass","96grass","97grass","98grass","99grass","100grass","101grass","102grass","103grass","104grass","105grass","106grass","107grass","108grass","109grass","110grass","111grass","112grass","113grass","114grass","115grass","116grass","117grass","118grass","119grass","120grass","121grass","122grass","123grass","124grass","125grass","126grass","127grass","128grass","129grass","130grass","131grass","132grass","133grass","134grass","135grass","136grass","137grass","138grass","139grass","140grass","141grass","142grass","143grass","144grass","145grass","146grass","147grass","148grass","149grass","150grass","151grass","152grass","153grass","154grass","155grass","156grass","157grass","158grass","159grass"
"OTU43:5grass",10.1952845454122,13.4150210766326,12.5572938208478,13.3499208505083,0,0,0,2.61522943948371,0,0,0,0,0,0,0,2.18299207209862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25309719602478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90611445098368,0,0,0,0,0,0,0,0,0,8.27896698612688,0,1.46849919651544,0,0,0,0,0,0,0,0,0,3.65684442734172,0,1.9418301613102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26543934109922,0,0,0,0,0,0,0,0,0,0,0,3.31181991213447,0,0,0,0,0,0,0,0,0,0,4.43085020165213,0,0,0,0,0,0,0,0,0,0
"OTU27:5grass",10.5941574266406,9.2878995682976,11.2429535839362,10.3676310247778,10.9244528875353,0,0,6.66542574766641,0,6.73283891875826,0,0,8.53669994282697,9.28648095881108,0,10.2609699474345,5.90446026259188,6.90287623926991,6.94169779161055,13.1479174142266,0,6.44174432516034,0,6.75086871492606,0,0,0,0,0,0,0,1.2571070779347,0,0,5.08884034006052,0,0,5.63714632719646,0,8.95886775014532,0.12425781676109,0,0,8.04870315056852,3.75659447954281,9.37458302802592,0,6.67253957825145,3.66172302576031,1.03012154739168,0,9.17208041074893,1.63820627191277,8.28512773073111,8.49814816213108,5.51068436419146,8.97172875373132,8.6352865027371,3.49598813141893,0,0,0,0.00974088704571588,0,0,0,0,4.60903718263219,0,0,0,0,10.767822848304,8.85753948229719,8.43295356583468,11.4651974640828,9.35452925457728,8.21069980479202,8.21805343093321,14.0238407261444,0,8.47640677332123,8.13200928336256,6.06153748957981,0,0,0,0,0,0,0,3.06458327151309,0,0,0,0,0,0,0,0,0,6.45777191442732,6.11165927485773,0.475440222574855,3.68858482819282,4.61947835493506,0,0,0,0,0,0,4.82822396446092,7.07864161233658,6.77482792151388,5.28537312147332,5.25437801136563,7.45677591672607,6.1415801452151,5.42220731546392,0,0,0,0,0,0,0,2.56544371017284,0,0,0,0,0,1.31753842666938,10.7026948145589,0.722651946675749,0,0,4.90606730568862,0,0,0,8.59926604209232,0,0,0,0,0,0,0,1.50922742912443,0,0,0,0
"OTU19:5grass",7.94467604128226,7.86920488048937,6.42251548583074,1.97016783037348,3.71643534599264,0.526086282156789,0,1.88032643104279,0.321029055940722,0,0,2.86444095982274,3.93797571700019,0,0,3.18090102480599,1.86496906484613,5.58118623284925,5.65616551360585,0.130183347741175,0,5.72937132847009,6.31049417194843,4.72268018408563,8.21752359780489,4.22824104524066,6.26972732998394,8.82321912291956,8.09406025881937,8.94145260447624,8.8743349824255,5.17777985068248,7.27123496405493,4.68849638047591,5.24596605951147,2.88646835724686,11.2677538664474,11.39666989409,6.77063354933557,10.1018280595468,9.95489557299598,9.86162846687115,9.87601521030583,10.2369300420749,10.9936026320478,9.32496609702899,10.5098875698795,10.7361852754989,11.595687423139,12.0376168175472,0,9.25417966917863,10.1010774165448,11.686323141008,11.4174841055674,8.68278106700884,10.233198938985,9.58279607929198,7.69482258405981,8.71784988240406,12.057327103375,6.83356931665228,7.09598354341517,9.72415268628459,7.7956439073553,8.23263159166988,8.19736311358863,9.75293887311035,9.95523463899111,7.93620335758998,8.37177188786434,7.09080142582864,1.46333979817318,0,0,2.48938885589518,2.32330320151196,4.96856115107368,5.11807652059166,0,0,0,0.728393365579733,0,0,1.63398160163914,6.43989120562976,6.84722214056267,0,2.51600475828946,0,0.751688464058147,5.02020702939551,7.35648157295028,5.16339160079319,0,0.0488543070405477,6.19991680532018,7.24725317549338,0,6.98192172261313,6.02532253733903,6.15347160186259,7.85843047488858,3.57323032423796,0.242491161333231,0,0,0.60989642168657,0,0,0.0371231207418704,0,0,0,0,0,0,0,5.78251163135283,11.4053068980718,12.8215985452458,0,12.0258106674763,11.7657116724479,11.5215773785263,11.6646589663587,12.8369044759941,9.66897954811727,9.84118076042247,10.780699152022,5.74413443775853,10.7642516434713,7.37610971645066,12.162277377776,11.0103339662464,12.4155530524588,9.55532840172765,8.13013232582029,10.3419665296168,8.48189412692187,6.54545060231906,10.0363910524641,6.83721558145007,8.20126930728847,7.35827260682815,7.12084417509636,6.65331409960278,8.15328637895368,8.15372289970651,7.94141501217938,8.06750872403892,9.70113644018559,5.85500452904781,5.19305473121374
"OTU21:5grass",7.13650967463512,6.2281704421972,2.25634794994487,6.44665963319564,9.46990403931949,0,0,5.96292907491538,2.89330193828119,3.6752540804608,6.39509119904431,7.44690252026419,0.946609702820034,5.95597757435625,1.56444859751306,4.34966236700238,2.86236255484543,2.6489149731816,2.75172018725571,2.92263409887346,3.11602493092046,3.64307141261105,6.25094741429981,6.41879051130925,6.60563334382843,6.32304221461962,6.16226194606738,3.21672335548309,8.27322098492821,4.93828151635808,5.28471250020468,8.30328468998214,4.91576584134074,4.86398354376026,5.85231289659431,7.59896457861123,5.81890023904811,7.36331488563719,6.5957129027684,2.57584722085545,0,5.71664629779366,5.58637156908958,6.20187035233881,9.49518298243743,8.01498859056291,8.40529703427372,10.6204251890086,8.91576160605633,8.53655501082174,7.61879669759955,5.72376594882702,2.0517200193974,7.84905010975864,7.5595968674855,3.92655476854964,8.77379494056906,6.03762637866547,7.77123096964347,9.83524842108946,8.41794724419056,7.37948520743298,6.50408809523859,4.23529110792009,7.08992688464369,6.86308603458536,6.84158861319345,5.06825652647047,5.4831524831877,6.67624871638132,8.05555859758466,6.31329338361421,2.68179670357787,7.50524032513467,3.95607561096355,5.07153126732297,6.33256458765322,2.69786524672458,2.87910476974751,3.08974071750131,4.20372878673198,0.169118700746257,0,0,2.18957965901165,0.640070334814187,6.88792857196803,9.24955987098994,0,0,4.28549654122751,0.751688464058147,11.2290828337529,9.24437035147326,7.43146033904954,0,8.83621605044484,6.28439837971689,8.43395157457741,6.11374420011052,6.86982350021765,7.92494486177208,7.90256295924428,3.63320031067917,8.46650529709632,8.32447932324471,7.74573521699647,6.76502618618414,7.79717922528824,5.21262646417812,7.58351570893286,6.47819323772,6.28912923863495,5.64258625511763,5.558099141372,5.24558573693325,6.7706297884932,8.95331272673481,7.62001813402823,6.91982690413513,9.16899773970565,7.47660850654074,6.71407344543104,8.9584637222548,6.08600319546555,8.28033939426297,8.65523990633436,6.021956524075,7.18743476641789,8.46561203409677,9.41864862626078,7.11402874839636,7.57991544351296,5.89518788853289,5.46731618390726,6.26595246422615,10.1275857942933,6.38170153656619,8.5316701213921,9.6161051674138,7.43438513968494,5.43279299527107,4.70917248357827,10.0482504055506,11.3299144792196,11.3628434134532,11.1339432919124,10.0171241691965,8.76583802484716,8.9743174847378,11.0638426936678,10.0919577993659,9.74158785288895,7.82111745266285,8.6270542925729
"OTU131:5grass",6.84025424254812,0,0,0,0,0,0,0,0,0,0,0,7.50669601626725,0,0,0,7.47456562648806,0,0,7.44379857008412,0,1.64762013627414,6.21740072335862,0,3.93208339564897,0.374027152060296,0,6.55566824556387,7.97825761707773,6.77913705844865,6.83832673771598,0,5.11638146984192,0,0,5.99382071254933,0,3.5200263684338,0.763748267219954,0,0.12425781676109,0,0,4.59973137077542,2.90972081901617,7.21753565887903,0,0,8.41516469170369,8.45548635739664,7.41022510993531,1.79813695118005,3.370899268734,0,0,6.92546143266431,6.97184226213456,6.44281203835639,7.48745690742644,6.82368192088733,7.15833373087394,5.52624219630496,0,0,0,6.71535001228168,6.89220897473267,0,8.82617740867411,0,0,2.50903883711486,0,0,0,4.98910233274891,8.29684514532374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77224521904378,0,0,0,0,6.14887328135621,5.79685293590775,4.78436139342216,5.57203319974863,5.35613484166226,0,0,0,0,0,0,0,2.78247194042986,1.05588632464241,0,0,0,0,0,0.0605349234281667,5.35802400920684,0,0,0,0,0,0,5.00027104729454,0,2.95166181224552,0,0,7.14293060199366,0,0,0,6.77898218852981,0,0,5.41033789045252,0,0,0,0,3.87116888827044,0,0,5.87790827560147,6.02645791239289,0,5.48054550577706,7.13857861983337,0,0
"OTU3:5grass",11.1564076097748,11.5248186281704,9.06404677342033,13.3982067252317,13.8739162162735,11.9640793153017,11.9296264098073,13.0967509445458,3.30770054717361,12.262068692929,12.6209365587194,13.383433352905,10.0268665741174,11.3998970793538,10.442420485037,14.2110243835694,12.9803132135139,1.88549595422518,1.94647636045233,3.36254769063673,4.27009592367487,9.57737172003919,8.33529028930338,12.6192875095744,1.2384617077203,1.21552000342393,0.99363546111555,2.1409870836582,1.91712767197332,3.16217723526508,1.73534756641683,3.08146806095258,1.85430607313113,2.36951002736497,0.567154404350531,3.09762237620124,2.6981101748413,0.286065154205057,0.763748267219954,5.6964079323949,1.11555613430828,3.77906973006376,4.39423465337663,2.01867737099552,2.90972081901617,2.82776763634747,4.58585322179227,3.74776845159735,5.73096857487601,2.60888238788658,4.24119314471477,8.21899762399379,3.21910006294103,6.76167995516659,6.9746847139986,3.92655476854964,5.8565415867208,4.73548762545806,5.4090210784534,6.15819926325814,3.36862718999826,2.7772814896234,0.739178362456623,3.99036531690673,2.93769096259068,3.36651449809288,3.03638452561345,6.77835668405406,4.3316682773461,5.33668309435983,2.39478156712444,7.71524332578434,11.2018443305612,8.05308046744974,12.5927730074659,15.5654889310157,11.8467076823795,1.92234465534332,2.87910476974751,3.59158502411253,1.7137305500626,10.0969022954153,8.61781923017599,14.4159195872566,13.8795224620174,4.79846189379739,12.7469588921062,10.9349356760238,9.54163110437232,17.4159045248324,17.2121768552552,15.6973045119789,17.433566863663,10.9822098193268,15.1894482702681,13.8186213937082,11.6078655273825,11.8201569396689,0,11.5346297363705,9.41400942715144,11.3025998372624,11.2627322021712,3.59260204686868,12.8990018261252,14.1321520848571,11.4660525454845,11.5019804600772,1.28330913088945,2.32282894194409,0,0.615933765249853,11.274346461319,0.915330896220874,0.736232795147256,1.26306496497701,1.67487381415639,9.82914431357566,8.97975274866952,1.54077583020683,0,1.94745304018079,0.878752557660764,3.63802380277142,0.873717472328601,1.67888746380842,1.24536460819662,3.88544638773724,2.83242084620679,1.71424168754934,0.378889443301019,2.34153826781172,5.02785750512268,5.55823688951169,4.00863562633739,3.88233027563038,1.59213484235775,4.19488419649694,1.97168176977137,1.69319667277675,1.54195355719432,2.81614203770851,5.82425865392704,0.851360226109645,2.05602973310316,0.300376011593479,3.36005778916135,10.242330605228,0.0629393246798103,0,2.09196789375028,0.407020392771513,0.76879342107977,0.0553931473173255,2.63759436013252
"OTU149:25grass",7.06795195953102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80393956192572,2.23443870996618,0,0,0,0,0,0,5.91242831983934,5.05907049285321,0,0,2.09983744148736,5.79505910538898,6.20733741638341,0,0,8.83587094583397,8.52369156043896,8.66283861660367,0.854585536634775,7.17035796545954,0,0,5.8841791093315,0,1.03012154739168,0,0,0,0,0,2.34408666586754,0,0.838527107786459,4.11688732829397,2.30380236233502,7.87588188281358,6.64916745757785,2.73063837601607,4.66129788706898,2.13219227921237,0,0,0,0,5.72888859884405,4.16983015916166,0,0,0,0,0,0,4.1110729125189,3.41886657719716,0,0,0,0,0,0,4.08840274234526,0,3.14185112547384,0,0,0,0,0,3.78926568446305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3870528899897,0,0,0,0,0,0,0,0,0,6.39534824697803,6.95918812077515,0,0,0,5.20836125392637,5.31038495922918,6.49951819338944,5.29656264202525,7.02337818873754,7.04643322550244,7.31272850124211,0,6.47423517076623,6.82643475800689,6.64723511934302,0,5.12239240622983,5.02245799838698,0,5.73255424727909,6.31172089856204,6.08784631476747,0,4.30051198329501,5.08011176276087,0,2.05415545439088
"OTU30:5grass",6.89164759248668,5.39092282492405,5.71216302150488,1.38762253542186,0,0,0,0,0,0.517146821859532,0,0,0,0,0,2.76656104618919,0,0,0,0,0,6.932383086161,0,6.64989369636461,0,0,0,0,0,0,0,0,0,0.293906479113769,0,1.45028602368921,5.61613414696333,4.51919848023964,4.56069766715844,10.3155849258442,0,2.19686960334122,0,8.12721655909104,8.84269279605356,9.68516601041921,0,0,8.75618989348872,9.85371455751675,8.38184165196006,12.5536000844979,0.0653478415008765,5.34693418891456,4.97513772055519,10.5622875086668,12.1094089052524,12.0015655728083,5.04236814726507,1.30763713970349,0,0,0,0,0,0,0,0,0,0.351144870356961,0,8.59321158915212,0,6.74124251207448,0,0.911161058882123,0,0,0,0,0,0.748465634212137,3.88811244559188,0,0,0,0,0,0,0,0,0,2.70061727990475,0.923455928681115,0,0,0,0,0,4.44025667483998,0,0,0,0,9.8477788490786,0,0,0,0,0,0,0,5.50080998903709,0,0,0,1.09287558042144,0,0,0,0,0,0,1.32217707232393,0,0,0,0,0,0,0,0,0,1.31753842666938,0,0,0,0,0,0,4.75851638212041,0.0248225631000582,0,0,0,0,0.56373355497514,0,0,0,0,0,0,0,0
"OTU5:5grass",10.1056296414967,10.0735397866452,11.1978209232927,10.2148396690998,9.50943167945909,9.7417043287899,9.90740695384855,9.04845824788224,6.26022549359769,10.1056296414967,9.83545884838503,11.4617507130292,8.63722337565759,8.59868863303917,9.37365889630992,9.17883820255726,8.99421254036484,10.1163809742687,10.1546641343867,10.8726708885811,10.1056296414967,10.0314303045886,9.38079890876463,8.70951503407496,4.20543356490724,9.37561054944808,10.1056296414967,8.29436480968651,8.74755613027378,9.33572230334865,9.29190898998326,9.75608345190052,8.64999440688165,8.59808974737592,8.57949271930188,10.1056296414967,8.94043306362902,4.76299521646123,6.17906459748518,9.34559198010265,4.80789319568133,10.1056296414967,10.1056296414967,11.2603377487467,9.40865876582829,8.12283929011704,9.26457302459282,10.1876544794427,11.273466166187,10.1056296414967,10.1056296414967,11.2689167158765,7.80877019899545,10.9903329018916,11.231929405688,12.0672950267028,10.9624226219807,10.3767200006806,10.1056296414967,9.9934578419457,7.97476218972843,11.3852949506408,10.9520272954476,10.6880788349582,10.1056296414967,6.85026345122887,7.26940764407548,12.7838108571448,12.1914708334701,11.3648169306162,10.6404615932015,10.1056296414967,8.61636179413186,0.893329818199478,9.67597371144543,10.1056296414967,6.89601369846111,11.4820288063188,11.3825204123701,11.2414904019946,10.1833142456526,8.15223966528749,9.55508272658229,7.59740403191931,5.35580105397712,10.1056296414967,12.3398630921674,12.6871979506596,10.1056296414967,13.647109372821,13.434271042953,10.1056296414967,10.8626105886777,12.3742228891194,13.2839258621044,9.52041841414716,10.4862847655576,10.9438291075196,11.0998502470342,10.8337284631437,12.3323219292307,11.689621190726,11.6975309444441,7.8964517920828,10.1056296414967,10.9251024144538,9.69949937143645,10.9340890982168,10.1056296414967,10.8758191463473,10.9157978197331,9.516426296189,10.60321342201,10.7413018033786,10.7409288172532,10.9969893752724,10.6711193448471,12.746095995696,11.0755345696901,10.1056296414967,12.0938134481303,12.0799457919816,10.1056296414967,10.9292889301036,2.09018855033795,9.86772516442347,9.98555185914598,8.56790714806465,11.6061915491616,12.0667354503205,12.254890829887,11.4071101078892,6.24991718183076,3.63336556213232,9.83402442571451,13.07907964289,13.0622377531189,8.26238830001716,12.713071373451,12.8264434405049,11.6612718286138,8.646380745709,11.4295522029044,10.817147323261,7.39497833781309,10.6391691356872,10.2547711932358,9.58953912297591,11.9609526566671,12.0466074398403,8.95791129744901,9.11834160713434,10.1056296414967,7.99248693531678,6.27221564041088
"OTU77:5grass",5.89180756475681,5.88631863742366,0,0.394837988771469,0,0,0,0.305611146101484,7.22477157274976,0.517146821859532,0,0,1.94168547956527,0,6.23473136616166,0,0,3.56003274588521,3.46682393935845,0,1.46862868729243,6.38901099972168,0.557656042285034,3.52859129633399,0,0,6.5571702973645,5.53701644638945,2.76289023733224,7.89193812063228,8.05163595368919,5.88689885947105,0,7.59813876995814,0,0.967629378871126,0,0,0,1.35768922340032,0,6.00037475963732,6.04569536121827,0,0,1.83043725813124,4.17107930610283,0,0,8.36958960405173,0,6.00241883114751,6.64723661725785,0,0,5.76215646761591,7.30111900207377,1.83322015991537,0.804759916260804,2.30380236233502,5.6440074994534,3.77589627149404,6.30090543178984,7.35851933961913,3.13002631906488,0,0.462921583248003,5.77852972295677,2.74859028508641,0.351144870356961,3.97733579837771,4.82829643558178,0,3.83860844016618,5.98068724334975,0,0,0,0,0,3.10868551928132,0,0,0,0,0,5.80152111169788,4.35008304169332,0,0,0,0,0,0,6.19554214761008,0,4.81246648958034,0,0,5.05293068404696,0,6.03700199042803,5.64879123458316,5.03218007658974,5.44653861606098,0,7.14367742348152,0,5.32036298626543,3.83493405719523,5.64416917392136,6.09564192599562,4.94846470988687,1.32785565294354,0,0,0,4.88656144316385,0,0,6.7428773609,6.13919003114164,0,9.94212254008039,6.13661962602498,9.74978563916778,9.97882608352262,8.62297665564099,5.91752958078201,8.79063806785379,6.49373649245393,8.0493542388658,6.07486268139689,8.30996602778382,5.17790497205659,7.7986649032934,3.90901984752818,2.61199335276548,7.77427586859933,10.1275099085027,6.5205220758092,3.59262607060036,7.16800985104781,0,6.64858214381956,4.34473666039769,5.90872031713637,5.14777035528579,4.56905759893866,5.99475552849065,5.78829186747308,0,4.12794260504316,0,0
"OTU59:5grass",5.90615969022435,7.00677487848619,6.81732207618502,5.87253000556778,0,0.526086282156789,0,0,0,0.517146821859532,8.17253888705477,0,0.946609702820034,9.50128600018204,6.36560355457953,6.34896349523794,8.38336781494262,0,0,4.28367314118637,5.31309066638256,2.74392337128705,2.03478685017825,7.44905082482192,6.8410621313723,7.8253890174978,0,0,6.91225081971535,2.16429554768119,2.54025893356298,5.01054962142519,7.52157594794138,8.31871782257528,3.39740922925539,0,0,7.10347052946046,6.53933826071909,5.92548813583681,7.12557506051206,1.20099836083655,0,5.50269078105076,6.69397152605459,0,9.62948014160011,6.28265085176231,2.92575712382739,6.44728648033528,8.91829959249515,6.78152648783215,0.0653478415008765,0,0,1.53953023740767,8.20991481290824,0.838527107786459,0,8.56678888883437,5.66672164060553,8.18056689542329,2.40942484604947,7.47756284239397,0,2.63077529935427,4.25745392565956,4.930809613914,0,5.38106297029488,0,4.82829643558178,6.19366720326632,0,7.51392253229294,0,7.35775576621714,4.66531097320728,4.4623457613407,7.65745808086394,5.01727230739992,0,7.87348956025864,7.52369948767379,0,11.3187325791888,6.03444749464232,5.24872216613344,8.80228008424187,7.55717656257918,7.50701906869156,6.4685185380018,6.86778112830036,6.78806317749394,0,8.68724159253516,5.5854151495396,7.07051669234154,7.54884102439635,0,6.84038307126749,5.1705067316585,5.4393970239777,4.83744781801362,6.49467664527541,6.98142582483896,0,0,4.79973748592905,0,0,7.35851428592701,0,0,0,0,0,6.08413854509837,3.69065589366234,0,6.53431832846014,7.95009462816924,5.79948089445419,6.61854343660109,0,5.13292106573669,5.63004132549889,6.021956524075,6.78412111321118,6.31354704766294,5.84569971210121,0,7.32995597470735,2.31372986006688,5.70825822801359,4.8816862232412,1.59213484235775,6.63882218128478,0.396341892156486,4.42516587380459,5.88151912825019,0,0,0,5.79596068869997,2.95033177336274,0,8.06950299767159,0,0.515921046002494,6.94564349083958,6.62166876021065,7.2226352533298,0,6.03476030624581
"OTU3145:81grass",5.02957280393738,2.0492887148186,5.36830616714214,4.46867361327813,8.83397245011938,4.60110915060198,4.40481976384819,1.88032643104279,0.321029055940722,3.09103445244074,5.58790554400705,3.86313693255129,0,3.63527270749349,2.0770971680154,3.18090102480599,6.28625714516108,4.14445848873493,4.30005979948636,6.11304705137512,5.79429498667646,4.90092059694839,5.60688609401318,3.566023814336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19479856655716,2.58913498852543,0.443031069335488,1.591574031429,4.04863122834443,0,0,0,2.02547405021564,0.928260685525072,0,0,3.76290463977286,3.97574139763533,0,2.68923568606175,6.15007942022171,2.3824722456072,5.54828576274212,0,0,0,0,0,0,0,1.61446960659156,0,0,0,0,0.881807733660536,2.4714738603293,2.73531318643087,4.90167686894699,6.86986432832315,5.31990235047351,5.39482122793126,5.67284329240165,4.97702503578572,6.08319044265556,6.32200358784966,4.61456964680366,0,0,3.01098020647045,4.14077516804977,0,0,2.70247975332388,0,5.6980594229639,2.65340887298129,0,1.84200004110458,0,0.23852607106957,0,0,3.76526387767686,0,0,0.0649252885785241,0.996210833179382,1.23447320794805,0,0,0,0,0,4.18951489358586,1.05014767286371,2.96656543336817,3.37049951303944,0,2.74974615721558,3.38523755726662,3.73014451259534,2.02433950618534,1.63335290709659,0,0,1.32217707232393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1306:80grass",9.18430199782796,7.35466652807619,7.31138229665539,11.3519034559191,4.71571281807252,0,4.26740589199281,5.50007231953483,0.321029055940722,10.2901264108681,10.7064629832551,13.1758498922013,3.26064690928224,0,0.350563765567667,12.3760256906698,12.4119412117591,0,0,0,3.11602493092046,6.91116890442171,3.86794959913479,10.546109072749,0,0,1.47634150043742,0,0,0,0,0,0,0,0,0.648118680115186,0,0,1.02492327214986,0,0,0,1.59228349775989,0,1.591574031429,0.256079890239007,2.58822287863256,3.01174472574178,0,1.03012154739168,1.92327348803813,1.79813695118005,0.0653478415008765,0,5.55989891136768,0,2.68923568606175,1.83322015991537,2.96622106007132,2.88748320239266,0.678244180759297,0,0,1.24232355804766,0.145086779498511,0.0610124666540597,0,0,0,0,0.596404398516838,5.82796210174542,3.04370929664039,0,1.47626064657314,13.8319646545853,9.93843400650216,0,0,0,0,0,1.14057136072901,12.2934911838561,4.40132414381249,0,13.8513670210475,1.73039148851043,0.325583970856506,14.3212445297712,14.2382346425844,7.81193045543207,15.6672602213956,8.96330876013469,14.2476708116311,12.1911699461611,0,3.39411105380868,0,0.3666901025046,0,0,0,0,0.00565685454199657,1.81674816883421,0.188716033973758,1.92437080596871,0,0,0.724571780905665,0.615933765249853,2.62899400388209,0,0,0,0,0,0,0,0,0,0.878752557660764,1.9046103374321,0,0.68479054708617,0,0,0,0.140766762823479,0,0,0,0,1.01685885172924,0,0.0196658062661794,0,0,0.119889193781997,0,0,3.1256610533518,0,0,0,0,11.3291394566075,0,0,0,0.407020392771513,0,0,0
"OTU8:5grass",9.59749001791638,9.04096933967915,11.185084046045,10.1285624538479,8.91470145668167,9.0206946650331,9.1441970867472,9.39875175521661,12.0969485517721,9.80077911699116,8.11114120511682,10.6883911352371,8.60212074987183,2.25920288507348,7.23057007668671,6.50094328421034,2.44819467664797,8.70312539840242,8.66268931539823,8.76027481197269,10.4492368487485,9.47356288983342,8.75519185405781,8.87617896009726,8.66268931539823,10.2880124020755,7.91015727867469,9.60973019142347,11.6215276203186,8.27162403910731,8.20948070224805,11.1924847998524,9.15514222551159,10.6763221825984,8.94665942105047,9.66941691325816,10.2519765781623,8.9812863884604,10.0230848425317,10.2020318818639,8.66268931539823,2.19686960334122,1.59228349775989,8.66268931539823,9.40227527299078,8.91964741742052,4.58585322179227,10.3771813544557,8.3717737954529,10.4884227854148,8.61874837196335,8.98253122659392,9.22956023787046,8.15388899742369,8.14452580191961,9.22476298860891,8.97172875373132,7.9777062887662,8.95880919011981,10.3027823035306,11.6475640496014,10.4403323593789,9.15323389870128,8.66268931539823,10.3785629332711,9.59927442106797,9.64142214385349,11.3121696573099,9.8082792511748,8.66268931539823,10.0876551733282,10.8321394646546,8.66268931539823,0,6.4423355882821,7.83186197545095,1.51878726692489,8.66268931539823,8.66268931539823,8.76703208161216,9.08616420163589,5.67610641889796,7.55410741473206,9.74309924242924,9.56171769540638,1.63398160163914,6.65266756964577,8.56181304554333,8.20829412214718,2.51600475828946,2.70247975332388,2.06684954860941,8.65193699839464,5.30621975099579,1.70924551498202,0,8.68152857392906,7.56943535133711,8.44114680269341,8.17853268153894,7.59134213465303,8.0570022702141,7.83992154556539,8.66268931539823,6.71477264939919,7.44566547525779,9.14931289695589,7.19561546570183,9.45480755007067,8.86486195531773,8.21296185561781,9.90121143584796,8.72329610621367,10.5847328200265,10.608606848603,8.66268931539823,8.66268931539823,8.66268931539823,8.66268931539823,8.52524538741163,8.98774152143914,9.78803480897944,0,1.32217707232393,8.83299911146536,11.1777751645991,11.2373481394691,8.25578164814049,8.66268931539823,8.66268931539823,8.90085342041104,8.1426312201654,8.8618923496815,2.31372986006688,8.78885779035003,10.3764669463604,8.66268931539823,8.67501986185948,8.66268931539823,7.96661545529662,9.52223800861307,8.29616768273583,8.66268931539823,11.6293997482323,11.7912436109995,12.6342842170457,13.2386670987146,11.4129033215131,10.3901145959634,10.4480619348112,12.7983174752881,11.2730136285443,11.1312206918721,10.9213860053025,11.5829133391113
"OTU2755:110grass",6.6656710492716,1.05386042574396,0,4.28821572826893,4.88555750512671,2.83745067530724,0.954312259682845,3.09977094658354,0,2.0932596362114,3.58908957992118,3.86313693255129,0.946609702820034,2.74349678940753,0.350563765567667,4.98675955486387,1.86496906484613,0,0,0,0,0.844792556116496,0,3.23523153487143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19755222115443,0,3.05667109645552,6.2588413538834,1.83939154250619,0,0,0,0,1.74281717338243,0.728393365579733,3.8186741281643,2.18957965901165,0,0,1.46849919651544,0,7.32015537692613,7.15912424698072,6.13297168571685,7.34166677241395,1.33599476638933,3.70488704843284,3.4234298255861,2.73372777995871,1.07937963831437,0,2.05692758561116,0.256254311045129,2.40802605590631,1.76647656317636,0,2.31242657371429,4.39721469905558,2.49729420319806,0.929354227946773,0,0,0,0,2.30783255793505,0,0,0,0,0.809317692095748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
