"","s.French_flat","s.Hazel_Dell","s.Horse_Rock","s.Lower_Table","s.Roxy_Ann","s.Upper_Table","s.Upper_Weir","s.Whetstone","s.Whidbey","index","stat","p.value"
"OTU1723:56grass",0,0,0,0,0,0,1,0,0,7,0.473081440388305,5e-04
"OTU2132:48grass",0,0,0,0,0,0,1,0,0,7,0.376792190094059,0.0214
"OTU3729:72grass",0,0,1,0,0,0,1,0,1,108,0.184410624989389,0.7495
"OTU3351:48grass",0,0,1,0,1,0,0,0,0,26,0.223652445764694,0.3545
"OTU3187:48grass",0,0,1,0,0,0,1,0,0,28,0.223652445764694,0.3506
"OTU253:50grass",0,0,0,0,0,0,0,0,1,9,0.214374450526084,0.5018
"OTU2193:48grass",0,0,0,0,0,0,1,0,0,7,0.26733842627914,0.2728
"OTU2636:48grass",0,0,0,0,0,0,1,0,0,7,0.25857249486721,0.1408
"OTU2404:48grass",0,0,0,0,0,0,1,0,0,7,0.404103782388694,0.0041
"OTU3402:48grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5312
"OTU3576:48grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5312
"OTU1682:48grass",0,0,1,0,0,0,0,0,0,3,0.208044997294258,0.4065
"OTU879:84grass",0,0,0,0,1,0,0,0,0,5,0.273286806683402,0.2625
"OTU2183:60grass",0,0,0,0,0,0,1,0,0,7,0.27051175690257,0.2728
"OTU1263:60grass",0,0,0,0,0,0,1,0,0,7,0.353524317387858,0.0192
"OTU2015:48grass",0,0,0,0,0,0,1,0,0,7,0.271743400168743,0.2728
"OTU2679:60grass",0,0,0,0,0,0,1,0,0,7,0.268730206630552,0.2728
"OTU554:64grass",0,0,0,0,0,0,1,0,0,7,0.263906120221744,0.272
"OTU410:49grass",0,0,0,0,0,0,0,0,1,9,0.245952066282837,0.3963
"OTU1364:49grass",0,0,1,0,0,0,0,0,0,3,0.196061635928992,0.6086
"OTU1051:49grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5369
"OTU541:84grass",0,0,0,0,1,0,0,0,1,39,0.209361317045048,0.4598
"OTU1129:49grass",0,0,0,0,0,0,1,0,0,7,0.269227072853216,0.2622
"OTU3120:62grass",0,0,0,0,0,0,1,0,0,7,0.249263540389794,0.3585
"OTU1589:49grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5369
"OTU1386:49grass",0,0,1,0,0,0,1,0,0,28,0.232306157248699,0.5205
"OTU1737:49grass",0,0,0,0,0,0,1,0,0,7,0.261639140280276,0.2622
"OTU2312:49grass",0,0,0,0,0,0,1,0,0,7,0.361220434347776,0.0084
"OTU1351:137grass",0,0,1,0,0,0,0,0,0,3,0.261475231539626,0.0636
"OTU2787:64grass",0,0,0,0,0,0,1,0,0,7,0.370995122750187,0.0207
"OTU2665:140grass",0,1,1,0,0,0,0,0,0,18,0.211254598007969,0.5015
"OTU293:61grass",0,0,0,0,0,0,0,0,1,9,0.193377518608276,0.5979
"OTU3000:49grass",0,0,0,0,0,0,1,0,0,7,0.236172049107332,0.4717
"OTU1936:49grass",0,0,0,0,0,0,1,0,0,7,0.27807848170451,0.068
"OTU2535:49grass",0,0,0,0,0,0,1,0,0,7,0.409700487625596,0.0036
"OTU3520:49grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5369
"OTU2998:49grass",0,0,0,0,0,0,1,0,0,7,0.2649894276496,0.2622
"OTU2206:49grass",0,0,0,0,0,0,1,0,0,7,0.267338426279141,0.2689
"OTU3800:49grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5369
"OTU1031:61grass",1,0,0,0,0,0,0,0,0,1,0.185970341084565,0.9738
"OTU1793:49grass",0,0,1,0,0,0,0,0,0,3,0.209409875959363,0.4143
"OTU1375:144grass",0,0,1,0,0,0,0,0,0,3,0.204467324368548,0.3885
"OTU3245:49grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5369
"OTU2401:49grass",0,0,0,0,0,0,1,0,0,7,0.268730206630552,0.2622
"OTU3694:49grass",0,0,1,0,0,0,1,0,0,28,0.223652445764694,0.3545
"OTU638:50grass",0,0,1,0,0,0,1,0,0,28,0.223493098811961,0.2929
"OTU915:50grass",0,0,1,0,1,0,0,0,0,26,0.194540501319815,0.5246
"OTU642:50grass",0,1,1,0,0,0,1,0,0,77,0.222237283539526,0.3437
"OTU1164:50grass",0,0,0,0,0,0,1,0,0,7,0.275463589563098,0.0593
"OTU2584:50grass",0,0,1,0,0,0,1,0,0,28,0.239639200155679,0.3473
"OTU627:50grass",0,0,0,0,0,0,0,0,1,9,0.32585815794406,0.0409
"OTU1486:62grass",0,0,0,0,0,0,1,0,0,7,0.268540166426512,0.2729
"OTU2857:50grass",0,0,1,0,0,0,1,0,0,28,0.182623531096501,0.6035
"OTU1673:50grass",0,0,0,0,0,0,1,0,0,7,0.268730206630552,0.2729
"OTU1173:50grass",0,0,0,0,0,0,1,0,0,7,0.268540166426512,0.2729
"OTU1346:54grass",0,0,0,0,0,0,1,0,0,7,0.486278443870558,1e-04
"OTU2997:50grass",0,0,0,0,0,0,1,0,0,7,0.26963565053458,0.2729
"OTU1784:50grass",0,0,0,0,0,0,1,0,0,7,0.253727388790115,0.3632
"OTU3258:50grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5323
"OTU505:52grass",0,0,1,0,0,0,1,0,0,28,0.2650376433967,0.1022
"OTU2219:50grass",0,0,0,0,0,0,1,0,0,7,0.26633229725185,0.2729
"OTU3039:50grass",0,0,1,0,0,0,0,0,1,30,0.179281269577283,0.7816
"OTU2949:50grass",0,0,0,0,0,0,1,0,0,7,0.256254414347691,0.292
"OTU3021:50grass",0,0,1,0,0,0,1,0,0,28,0.223652445764694,0.3511
"OTU2977:50grass",0,0,1,0,0,0,0,0,0,3,0.1811618197208,0.8155
"OTU927:50grass",0,0,1,0,0,0,0,0,1,30,0.176407806289065,0.8749
"OTU3391:50grass",0,0,0,0,0,0,1,0,0,7,0.249263540389794,0.3632
"OTU407:136grass",0,1,0,0,0,0,0,0,0,2,0.257511408243955,0.1114
"OTU3345:50grass",0,0,0,0,0,0,1,0,0,7,0.249263540389794,0.3632
"OTU1859:53grass",0,0,0,0,0,0,1,0,0,7,0.272622717558389,0.2644
"OTU1984:60grass",0,0,0,0,0,0,1,0,0,7,0.349836767371223,0.0098
"OTU2975:50grass",0,0,0,0,0,0,1,0,0,7,0.260426871189164,0.2729
"OTU1916:62grass",0,0,0,0,0,0,1,0,0,7,0.27091049652504,0.2729
"OTU2081:50grass",0,0,0,0,0,0,1,0,0,7,0.26633229725185,0.2729
"OTU2650:50grass",0,0,0,0,0,0,1,0,0,7,0.333159933576729,0.0357
"OTU743:51grass",0,0,1,0,0,0,0,0,0,3,0.193178362640335,0.6049
"OTU995:51grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5365
"OTU3527:51grass",0,0,1,0,0,0,0,0,0,3,0.185887177015049,0.5477
"OTU1102:51grass",0,0,0,0,0,0,1,0,0,7,0.237445812853972,0.4762
"OTU2633:65grass",0,0,0,0,0,0,0,0,1,9,0.174918153319331,1
"OTU1556:135grass",0,1,0,0,0,0,0,0,0,2,0.192829631037124,0.8164
"OTU3683:51grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5365
"OTU3348:96grass",1,0,0,0,1,0,0,1,0,66,0.170137736696083,0.9406
"OTU1345:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU991:52grass",0,0,1,0,0,0,0,0,1,30,0.183473355663268,0.7242
"OTU1026:52grass",0,0,1,0,0,0,1,0,0,28,0.202118976242061,0.5793
"OTU958:52grass",0,0,1,0,0,0,1,0,0,28,0.2235132412735,0.3538
"OTU882:52grass",0,1,0,0,0,0,0,0,0,2,0.193905506297115,0.6058
"OTU1165:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU1269:142grass",0,0,1,0,0,0,0,0,0,3,0.334680606757682,0.0321
"OTU1921:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU3660:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU3786:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU3685:52grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5362
"OTU3661:52grass",0,0,1,0,0,0,0,0,0,3,0.264906471413009,0.0514
"OTU1238:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1393:53grass",0,0,0,0,0,0,1,0,0,7,0.294998656579019,0.0316
"OTU3684:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU3405:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU204:53grass",0,0,0,0,0,0,0,0,1,9,0.273547623613518,0.0639
"OTU3210:53grass",0,0,0,0,0,0,1,1,0,43,0.243561150223727,0.4774
"OTU2484:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU3036:121grass",0,0,1,1,0,0,1,0,0,97,0.20705166368064,0.6296
"OTU436:137grass",0,0,1,0,0,0,0,0,0,3,0.196956574646583,0.5128
"OTU2572:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1191:126grass",0,1,0,0,0,0,0,0,0,2,0.281378174205409,0.0288
"OTU3150:53grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1915:53grass",0,0,0,0,0,0,1,0,0,7,0.47823789211178,4e-04
"OTU511:65grass",0,0,0,0,0,0,0,0,1,9,0.192811605055073,1
"OTU2048:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2251:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1832:54grass",0,0,0,0,0,0,1,0,0,7,0.286257963092755,0.0267
"OTU1241:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU3214:54grass",0,0,0,0,0,0,1,0,0,7,0.267589137979423,0.2146
"OTU2932:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2196:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2480:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1305:54grass",0,0,1,1,0,0,1,0,0,97,0.215413112201717,0.4666
"OTU2199:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2283:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU1044:54grass",0,0,0,0,0,0,0,1,0,8,0.26491976166714,0.3898
"OTU3699:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2079:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU3191:54grass",0,0,0,0,0,0,1,1,0,43,0.256978084375023,0.239
"OTU2353:54grass",0,0,0,0,0,0,1,0,0,7,0.637798408445765,1e-04
"OTU270:90grass",0,0,1,0,0,0,0,0,0,3,0.197004494697904,0.5214
"OTU1445:109grass",0,0,0,0,0,0,0,1,0,8,0.250239787366106,0.3854
"OTU2764:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU2627:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU3555:141grass",0,0,1,0,0,0,0,0,0,3,0.191430922988006,0.6015
"OTU869:54grass",0,0,0,0,0,0,0,1,0,8,0.273226028031042,0.3967
"OTU1507:126grass",0,1,0,0,0,0,0,0,0,2,0.325070376942964,0.0271
"OTU3080:54grass",0,0,0,0,0,0,1,0,0,7,0.250195337964429,0.2928
"OTU2240:54grass",0,0,0,0,0,0,0,0,1,9,0.186400283769831,1
"OTU3153:54grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3884
"OTU884:54grass",0,0,0,0,0,0,0,0,1,9,0.184738205983707,0.8502
"OTU1633:54grass",0,0,0,0,0,0,1,0,0,7,0.49556302688984,1e-04
"OTU3092:55grass",0,0,0,0,0,0,1,0,0,7,0.332319459377826,0.0313
"OTU2496:61grass",0,0,0,0,0,0,1,0,0,7,0.332319459377826,0.0282
"OTU1993:137grass",0,0,1,0,0,0,1,0,0,28,0.192820631686427,0.5351
"OTU2373:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU901:96grass",1,0,0,0,0,0,0,0,0,1,0.191869849119391,1
"OTU1938:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU3503:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU3295:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU3500:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU2926:141grass",0,0,0,0,0,0,1,0,0,7,0.283343230027601,0.0811
"OTU3200:55grass",0,0,1,0,0,0,1,0,0,28,0.204880392408183,0.64
"OTU1655:55grass",0,1,0,0,0,0,0,0,0,2,0.190180934049185,1
"OTU1998:76grass",0,0,0,1,0,0,0,0,0,4,0.260208655789214,0.2094
"OTU2594:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU3154:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU2980:55grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3903
"OTU2899:59grass",0,0,0,0,0,0,1,0,0,7,0.373587126708281,0.0022
"OTU3838:62grass",0,0,0,0,0,0,1,0,0,7,0.459557658859323,0.002
"OTU665:91grass",1,0,1,0,0,0,1,0,0,56,0.180440500228044,0.8052
"OTU1943:56grass",0,0,0,0,0,0,1,0,0,7,0.264213606464223,0.2015
"OTU885:56grass",0,1,0,0,0,0,0,0,0,2,0.294414940851272,0.0646
"OTU1812:56grass",0,0,0,0,0,0,1,0,1,44,0.248410362101538,0.2469
"OTU2094:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3069:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU1940:56grass",0,0,1,0,0,0,1,0,1,108,0.195051256499979,0.69
"OTU2944:56grass",0,0,0,0,0,0,1,0,1,44,0.222026517893443,0.7124
"OTU3010:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU1405:56grass",0,0,1,0,0,0,0,0,0,3,0.196227653819162,0.5348
"OTU2935:56grass",0,0,0,0,0,0,1,0,0,7,0.388514344942906,0.0276
"OTU2875:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU2630:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3163:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3112:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3032:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3505:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3506:56grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3859
"OTU3375:56grass",0,0,0,0,0,0,1,0,0,7,0.380831501247306,0.0287
"OTU2810:80grass",0,0,0,0,1,0,0,0,0,5,0.266201063102688,0.3876
"OTU2786:57grass",0,1,0,1,0,0,1,0,1,209,0.203990159412568,0.4961
"OTU3026:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU2437:67grass",0,0,0,0,0,0,0,0,1,9,0.18110297219332,1
"OTU2500:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU3777:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU3161:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU3616:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU2615:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU3793:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU1563:57grass",0,0,1,0,0,0,0,0,0,3,0.195909174213527,0.6109
"OTU2835:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU2903:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU2909:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU2568:57grass",0,1,0,0,0,0,1,0,0,22,0.240854831223617,0.208
"OTU2789:152grass",0,0,0,0,0,0,1,0,1,44,0.242576397605342,0.1982
"OTU2301:145grass",0,0,1,0,0,0,0,0,0,3,0.187840571351759,0.824
"OTU1922:145grass",0,0,1,0,0,0,0,0,0,3,0.193755714758365,0.6109
"OTU2967:57grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3889
"OTU1082:150grass",0,0,0,0,0,0,0,0,1,9,0.192357548073624,1
"OTU2378:141grass",0,0,1,0,0,0,0,0,0,3,0.193220075812696,0.608
"OTU2778:58grass",0,0,0,0,0,0,1,0,0,7,0.368229847159329,0.0306
"OTU1628:58grass",0,0,0,0,1,0,0,0,0,5,0.386969866463522,0.0273
"OTU1463:58grass",0,0,1,0,0,0,0,0,0,3,0.165303935937261,0.8627
"OTU3619:58grass",0,0,0,0,0,0,1,0,0,7,0.388514344942906,0.0306
"OTU2575:155grass",0,0,0,0,0,0,0,0,1,9,0.251754407489007,0.1747
"OTU3714:60grass",0,0,0,0,0,0,1,0,0,7,0.368229847159329,0.0267
"OTU2394:58grass",0,0,0,0,0,0,1,0,0,7,0.386093671252672,0.0025
"OTU1776:142grass",0,0,1,0,0,0,1,0,0,28,0.269425708161992,0.0875
"OTU1488:139grass",0,0,1,0,0,0,0,0,0,3,0.195937698793354,0.6032
"OTU2354:133grass",0,1,0,0,0,0,0,0,0,2,0.189258324652556,1
"OTU3779:137grass",0,0,1,0,0,0,1,0,0,28,0.19625918290735,0.6343
"OTU1358:150grass",0,0,0,0,0,0,0,0,1,9,0.189994482287579,1
"OTU2557:122grass",0,0,0,1,0,0,0,0,0,4,0.259160527674408,0.3865
"OTU688:58grass",0,0,0,0,0,0,0,1,0,8,0.335745681880133,0.0334
"OTU3008:58grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3897
"OTU846:63grass",1,0,0,0,0,0,0,0,0,1,0.194143872166726,0.5697
"OTU3002:59grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.4003
"OTU725:59grass",0,0,1,0,0,0,0,0,0,3,0.196194120704502,0.5423
"OTU2937:59grass",0,0,0,1,0,0,1,0,0,33,0.243561150223727,0.4902
"OTU2534:59grass",0,0,0,1,1,0,0,0,0,31,0.209030463461443,0.4682
"OTU3213:59grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.4003
"OTU3571:59grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.4003
"OTU3766:59grass",0,1,0,0,1,0,1,0,1,215,0.188982236504614,0.8473
"OTU3767:59grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.4003
"OTU3070:59grass",0,0,0,0,0,0,1,0,0,7,0.250195337964429,0.3033
"OTU3765:59grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.4003
"OTU2578:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1675:60grass",0,0,0,0,0,0,1,0,1,44,0.21980866133529,0.7187
"OTU2343:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2098:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1460:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2616:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1906:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3325:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1632:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1381:60grass",0,1,0,0,0,0,1,0,0,22,0.175339960172785,1
"OTU3614:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2569:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2585:60grass",0,0,0,0,0,0,1,0,0,7,0.368229847159329,0.0271
"OTU3007:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2917:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1483:125grass",0,1,0,0,0,0,0,0,0,2,0.191913122051169,1
"OTU3782:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2349:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1395:60grass",1,0,0,0,0,0,0,0,0,1,0.175071064980185,1
"OTU1670:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1083:92grass",1,0,0,0,0,0,0,0,0,1,0.192369780565037,1
"OTU3056:109grass",0,0,0,0,0,0,0,1,0,8,0.249294116238184,0.4068
"OTU2692:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3825:63grass",0,0,0,0,0,0,1,0,0,7,0.368229847159329,0.0287
"OTU3045:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2847:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2814:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2919:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3142:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2370:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3358:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2508:60grass",0,0,0,0,0,0,1,0,0,7,0.470588235294118,0.0015
"OTU2549:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2037:60grass",0,0,1,0,0,0,1,0,0,28,0.179469717142678,0.8144
"OTU2931:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2846:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1571:141grass",0,0,1,0,0,0,0,0,0,3,0.194618683753064,0.604
"OTU1148:114grass",0,0,0,1,0,0,0,0,0,4,0.234653115137288,0.2943
"OTU2255:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3185:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3359:63grass",0,0,0,0,0,0,1,0,0,7,0.380831501247306,0.0287
"OTU3091:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU983:63grass",0,0,0,0,0,0,1,0,0,7,0.275887773923461,0.0287
"OTU3374:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3675:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3805:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU2539:62grass",0,0,0,0,0,0,1,0,1,44,0.246942510397452,0.2261
"OTU3201:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU3015:60grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3895
"OTU1782:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU3113:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU3711:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU955:108grass",0,0,0,0,0,0,0,1,0,8,0.269764171715262,0.3782
"OTU3688:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU3046:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU3710:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU2259:61grass",0,0,1,0,0,0,1,0,0,28,0.259884854997657,0.0797
"OTU2973:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU2634:61grass",0,0,0,0,0,0,1,0,0,7,0.380831501247306,0.0283
"OTU3700:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU2886:61grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3802
"OTU1579:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU1666:62grass",0,0,0,0,0,0,1,0,0,7,0.26705328732979,0.2079
"OTU3651:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU2105:68grass",0,0,0,1,0,0,0,0,1,35,0.224128464753266,0.4276
"OTU3582:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU3269:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU683:62grass",0,0,0,0,0,0,0,0,1,9,0.269838464607259,0.1178
"OTU963:104grass",0,0,0,0,0,0,0,1,0,8,0.251129599452281,0.2903
"OTU3590:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU3166:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU2849:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU760:62grass",0,0,0,0,1,0,0,0,0,5,0.266171323054636,0.2609
"OTU2913:62grass",0,0,0,1,0,0,1,0,1,118,0.217700172092054,0.5731
"OTU1398:62grass",0,0,0,0,0,0,0,0,1,9,0.190632423620633,1
"OTU1427:62grass",0,0,0,0,0,0,0,0,1,9,0.189589340176817,1
"OTU3350:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU828:82grass",0,0,0,0,1,0,0,0,0,5,0.342233123914752,0.0326
"OTU3600:62grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3891
"OTU603:62grass",1,0,0,0,0,0,0,0,0,1,0.206993191539636,0.5487
"OTU2956:69grass",0,0,0,0,0,0,1,0,1,44,0.180859836265081,1
"OTU750:71grass",0,0,1,0,0,0,0,0,0,3,0.320224995197025,0.034
"OTU1683:134grass",0,1,0,0,0,0,0,0,0,2,0.192567785235522,1
"OTU2803:142grass",0,0,1,0,0,0,0,0,0,3,0.253094943216862,0.1262
"OTU3669:62grass",0,0,0,0,0,0,1,0,0,7,0.388514344942906,0.0282
"OTU391:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU766:63grass",0,0,0,0,0,0,1,0,0,7,0.273366396224801,0.2676
"OTU903:150grass",0,0,0,0,0,0,0,0,1,9,0.269214381000126,0.0666
"OTU1119:101grass",0,0,0,0,0,0,1,1,0,43,0.24221365813533,0.2743
"OTU2228:63grass",0,0,0,0,0,0,1,0,0,7,0.268925359849713,0.3876
"OTU1896:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU1932:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU1531:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU2590:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU2243:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
"OTU1758:89grass",1,0,0,0,0,0,0,1,0,16,0.174963687307595,0.7407
"OTU3833:63grass",0,0,0,0,0,0,1,0,0,7,0.273434370809865,0.3876
